Entity,Code,Year,Barley | 00000044 || Production | 005510 || tonnes
Tunisia,TUN,1962,145000
Tunisia,TUN,1963,350000
Tunisia,TUN,1964,180000
Tunisia,TUN,1965,250000
Tunisia,TUN,1966,108000
Tunisia,TUN,1967,85000
Tunisia,TUN,1968,155000
Tunisia,TUN,1969,120000
Tunisia,TUN,1970,151000
Tunisia,TUN,1971,145800
Tunisia,TUN,1972,236000
Tunisia,TUN,1973,212000
Tunisia,TUN,1974,228000
Tunisia,TUN,1975,310100
Tunisia,TUN,1976,240000
Tunisia,TUN,1977,100000
Tunisia,TUN,1978,180000
Tunisia,TUN,1979,270000
Tunisia,TUN,1980,295800
Tunisia,TUN,1981,270000
Tunisia,TUN,1982,339000
Tunisia,TUN,1983,303000
Tunisia,TUN,1984,312090
Tunisia,TUN,1985,686000
Tunisia,TUN,1986,132000
Tunisia,TUN,1987,536500
Tunisia,TUN,1988,63000
Tunisia,TUN,1989,199800
Tunisia,TUN,1990,477500
Tunisia,TUN,1991,720800
Tunisia,TUN,1992,569800
Tunisia,TUN,1993,477800
Tunisia,TUN,1994,145000
Tunisia,TUN,1995,80300
Tunisia,TUN,1996,834660
Tunisia,TUN,1997,160400
Tunisia,TUN,1998,302800
Tunisia,TUN,1999,408000
Tunisia,TUN,2000,241500
Tunisia,TUN,2001,233000
Tunisia,TUN,2002,90200
Tunisia,TUN,2003,290000
Tunisia,TUN,2004,395000
Tunisia,TUN,2005,465200
Tunisia,TUN,2006,354100
Tunisia,TUN,2007,535100
Tunisia,TUN,2008,254000
Tunisia,TUN,2009,854900
Tunisia,TUN,2010,236900
Tunisia,TUN,2011,680900
Tunisia,TUN,2012,723600
Tunisia,TUN,2013,289100
Tunisia,TUN,2014,772500
Tunisia,TUN,2015,364330
Tunisia,TUN,2016,327621
Tunisia,TUN,2017,478000
Tunisia,TUN,2018,316000
Tunisia,TUN,2019,912000
Tunisia,TUN,2020,466000
Turkey,TUR,1961,2948000
Turkey,TUR,1962,3500000
Turkey,TUR,1963,4288000
Turkey,TUR,1964,3200000
Turkey,TUR,1965,3300000
Turkey,TUR,1966,3800000
Turkey,TUR,1967,3800000
Turkey,TUR,1968,3560000
Turkey,TUR,1969,3740000
Turkey,TUR,1970,3250000
Turkey,TUR,1971,4170000
Turkey,TUR,1972,3725000
Turkey,TUR,1973,2900000
Turkey,TUR,1974,3330000
Turkey,TUR,1975,4500000
Turkey,TUR,1976,4900000
Turkey,TUR,1977,4750000
Turkey,TUR,1978,4750000
Turkey,TUR,1979,5240000
Turkey,TUR,1980,5300000
Turkey,TUR,1981,5900000
Turkey,TUR,1982,6400000
Turkey,TUR,1983,5425000
Turkey,TUR,1984,6500000
Turkey,TUR,1985,6500000
Turkey,TUR,1986,7000000
Turkey,TUR,1987,6900000
Turkey,TUR,1988,7500000
Turkey,TUR,1989,4500000
Turkey,TUR,1990,7300000
Turkey,TUR,1991,7800000
Turkey,TUR,1992,6900000
Turkey,TUR,1993,7500000
Turkey,TUR,1994,7000000
Turkey,TUR,1995,7500000
Turkey,TUR,1996,8000000
Turkey,TUR,1997,8200000
Turkey,TUR,1998,9000000
Turkey,TUR,1999,7700000
Turkey,TUR,2000,8000000
Turkey,TUR,2001,7500000
Turkey,TUR,2002,8300000
Turkey,TUR,2003,8100000
Turkey,TUR,2004,9000000
Turkey,TUR,2005,9500000
Turkey,TUR,2006,9551000
Turkey,TUR,2007,7306800
Turkey,TUR,2008,5923000
Turkey,TUR,2009,7300000
Turkey,TUR,2010,7250000
Turkey,TUR,2011,7600000
Turkey,TUR,2012,7100000
Turkey,TUR,2013,7900000
Turkey,TUR,2014,6300000
Turkey,TUR,2015,8000000
Turkey,TUR,2016,6700000
Turkey,TUR,2017,7100000
Turkey,TUR,2018,7000000
Turkey,TUR,2019,7600000
Turkey,TUR,2020,8300000
Turkmenistan,TKM,1992,127000
Turkmenistan,TKM,1993,198000
Turkmenistan,TKM,1994,203000
Turkmenistan,TKM,1995,207000
Turkmenistan,TKM,1996,36100
Turkmenistan,TKM,1997,20200
Turkmenistan,TKM,1998,11700
Turkmenistan,TKM,1999,19500
Turkmenistan,TKM,2000,24000
Turkmenistan,TKM,2001,23000
Turkmenistan,TKM,2002,40000
Turkmenistan,TKM,2003,50500
Turkmenistan,TKM,2004,60000
Turkmenistan,TKM,2005,65000
Turkmenistan,TKM,2006,78000
Turkmenistan,TKM,2007,7670
Turkmenistan,TKM,2008,2420
Turkmenistan,TKM,2009,6560
Turkmenistan,TKM,2010,22400
Turkmenistan,TKM,2011,6750
Turkmenistan,TKM,2012,17235
Turkmenistan,TKM,2013,30000
Turkmenistan,TKM,2014,30000
Turkmenistan,TKM,2015,30000
Turkmenistan,TKM,2016,20000
Turkmenistan,TKM,2017,13502
Turkmenistan,TKM,2018,19149
Turkmenistan,TKM,2019,20057
Turkmenistan,TKM,2020,20057
USSR,OWID_USS,1961,12271000
USSR,OWID_USS,1962,17985008
USSR,OWID_USS,1963,18220000
USSR,OWID_USS,1964,26310000
USSR,OWID_USS,1965,18680000
USSR,OWID_USS,1966,25649008
USSR,OWID_USS,1967,22689008
USSR,OWID_USS,1968,26592000
USSR,OWID_USS,1969,30040000
USSR,OWID_USS,1970,35118000
USSR,OWID_USS,1971,31832000
USSR,OWID_USS,1972,33856000
USSR,OWID_USS,1973,50600000
USSR,OWID_USS,1974,49871008
USSR,OWID_USS,1975,32936000
USSR,OWID_USS,1976,63940000
USSR,OWID_USS,1977,48484000
USSR,OWID_USS,1978,57132000
USSR,OWID_USS,1979,44327008
USSR,OWID_USS,1980,40104000
USSR,OWID_USS,1981,33330000
USSR,OWID_USS,1982,40335008
USSR,OWID_USS,1983,47000000
USSR,OWID_USS,1984,38960000
USSR,OWID_USS,1985,43100000
USSR,OWID_USS,1986,49490000
USSR,OWID_USS,1987,53342000
USSR,OWID_USS,1988,40545008
USSR,OWID_USS,1989,44859008
USSR,OWID_USS,1990,52535008
USSR,OWID_USS,1991,41508000
Ukraine,UKR,1992,10105721
Ukraine,UKR,1993,13550000
Ukraine,UKR,1994,14508700
Ukraine,UKR,1995,9633200
Ukraine,UKR,1996,5725600
Ukraine,UKR,1997,7407400
Ukraine,UKR,1998,5869500
Ukraine,UKR,1999,6424600
Ukraine,UKR,2000,6871900
Ukraine,UKR,2001,10185700
Ukraine,UKR,2002,10363800
Ukraine,UKR,2003,6833200
Ukraine,UKR,2004,11084400
Ukraine,UKR,2005,8975100
Ukraine,UKR,2006,11341200
Ukraine,UKR,2007,5980800
Ukraine,UKR,2008,12611500
Ukraine,UKR,2009,11833100
Ukraine,UKR,2010,8484900
Ukraine,UKR,2011,9097700
Ukraine,UKR,2012,6936400
Ukraine,UKR,2013,7561640
Ukraine,UKR,2014,9046060
Ukraine,UKR,2015,8288380
Ukraine,UKR,2016,9435710
Ukraine,UKR,2017,8284890
Ukraine,UKR,2018,7349140
Ukraine,UKR,2019,8916780
Ukraine,UKR,2020,7636340
United Arab Emirates,ARE,2007,97
United Arab Emirates,ARE,2008,105
United Arab Emirates,ARE,2009,123
United Arab Emirates,ARE,2010,110
United Kingdom,GBR,1961,5053833
United Kingdom,GBR,1962,5865657
United Kingdom,GBR,1963,6704914
United Kingdom,GBR,1964,7522834
United Kingdom,GBR,1965,8191000
United Kingdom,GBR,1966,8730350
United Kingdom,GBR,1967,9221300
United Kingdom,GBR,1968,8277503
United Kingdom,GBR,1969,8670401
United Kingdom,GBR,1970,7534893
United Kingdom,GBR,1971,8564794
United Kingdom,GBR,1972,9251000
United Kingdom,GBR,1973,9013000
United Kingdom,GBR,1974,9140100
United Kingdom,GBR,1975,8513000
United Kingdom,GBR,1976,7648000
United Kingdom,GBR,1977,10531000
United Kingdom,GBR,1978,9850000
United Kingdom,GBR,1979,9623000
United Kingdom,GBR,1980,10320000
United Kingdom,GBR,1981,10230000
United Kingdom,GBR,1982,10960000
United Kingdom,GBR,1983,9980000
United Kingdom,GBR,1984,11064000
United Kingdom,GBR,1985,9740000
United Kingdom,GBR,1986,10014000
United Kingdom,GBR,1987,9230000
United Kingdom,GBR,1988,8710000
United Kingdom,GBR,1989,8072655
United Kingdom,GBR,1990,7897000
United Kingdom,GBR,1991,7624000
United Kingdom,GBR,1992,7360000
United Kingdom,GBR,1993,6038000
United Kingdom,GBR,1994,5945000
United Kingdom,GBR,1995,6834000
United Kingdom,GBR,1996,7753000
United Kingdom,GBR,1997,7828000
United Kingdom,GBR,1998,6623000
United Kingdom,GBR,1999,6581000
United Kingdom,GBR,2000,6492000
United Kingdom,GBR,2001,6660000
United Kingdom,GBR,2002,6128000
United Kingdom,GBR,2003,6360000
United Kingdom,GBR,2004,5799000
United Kingdom,GBR,2005,5495000
United Kingdom,GBR,2006,5239000
United Kingdom,GBR,2007,5079000
United Kingdom,GBR,2008,6144000
United Kingdom,GBR,2009,6668000
United Kingdom,GBR,2010,5252000
United Kingdom,GBR,2011,5494000
United Kingdom,GBR,2012,5522000
United Kingdom,GBR,2013,7092000
United Kingdom,GBR,2014,6911000
United Kingdom,GBR,2015,7370000
United Kingdom,GBR,2016,6655000
United Kingdom,GBR,2017,7169000
United Kingdom,GBR,2018,6510000
United Kingdom,GBR,2019,8048000
United Kingdom,GBR,2020,8117000
United States,USA,1961,8546000
United States,USA,1962,9314000
United States,USA,1963,8554000
United States,USA,1964,8406892
United States,USA,1965,8559056
United States,USA,1966,8538543
United States,USA,1967,8138822
United States,USA,1968,9279401
United States,USA,1969,9298494
United States,USA,1970,9060146
United States,USA,1971,10068853
United States,USA,1972,9181666
United States,USA,1973,9088373
United States,USA,1974,6502621
United States,USA,1975,8255115
United States,USA,1976,8338828
United States,USA,1977,9313713
United States,USA,1978,9901210
United States,USA,1979,8343000
United States,USA,1980,7862600
United States,USA,1981,10309300
United States,USA,1982,11232900
United States,USA,1983,11066000
United States,USA,1984,13020000
United States,USA,1985,12850000
United States,USA,1986,13249000
United States,USA,1987,11354300
United States,USA,1988,6314000
United States,USA,1989,8800000
United States,USA,1990,9192000
United States,USA,1991,10109510
United States,USA,1992,9908420
United States,USA,1993,8666320
United States,USA,1994,8161660
United States,USA,1995,7824490
United States,USA,1996,8544220
United States,USA,1997,7835420
United States,USA,1998,7654510
United States,USA,1999,5922010
United States,USA,2000,6919370
United States,USA,2001,5406730
United States,USA,2002,4940300
United States,USA,2003,6058900
United States,USA,2004,6090680
United States,USA,2005,4613490
United States,USA,2006,3922630
United States,USA,2007,4574610
United States,USA,2008,5205180
United States,USA,2009,4933700
United States,USA,2010,3924280
United States,USA,2011,3370110
United States,USA,2012,4767940
United States,USA,2013,4719070
United States,USA,2014,3952610
United States,USA,2015,4665770
United States,USA,2016,4352610
United States,USA,2017,3119070
United States,USA,2018,3342660
United States,USA,2019,3755720
United States,USA,2020,3599510
Upper-middle-income countries,,1961,23066547
Upper-middle-income countries,,1962,31167793
Upper-middle-income countries,,1963,31130851
Upper-middle-income countries,,1964,37837094
Upper-middle-income countries,,1965,30862641
Upper-middle-income countries,,1966,36542107
Upper-middle-income countries,,1967,33872912
Upper-middle-income countries,,1968,36700119
Upper-middle-income countries,,1969,40387403
Upper-middle-income countries,,1970,44887829
Upper-middle-income countries,,1971,43022199
Upper-middle-income countries,,1972,45751974
Upper-middle-income countries,,1973,61347102
Upper-middle-income countries,,1974,61348151
Upper-middle-income countries,,1975,45845987
Upper-middle-income countries,,1976,78049872
Upper-middle-income countries,,1977,62019654
Upper-middle-income countries,,1978,72103251
Upper-middle-income countries,,1979,59316885
Upper-middle-income countries,,1980,54591468
Upper-middle-income countries,,1981,49218855
Upper-middle-income countries,,1982,57189588
Upper-middle-income countries,,1983,61576434
Upper-middle-income countries,,1984,55100955
Upper-middle-income countries,,1985,58329833
Upper-middle-income countries,,1986,65544203
Upper-middle-income countries,,1987,69589341
Upper-middle-income countries,,1988,59061081
Upper-middle-income countries,,1989,60525565
Upper-middle-income countries,,1990,71416905
Upper-middle-income countries,,1991,61343905
Upper-middle-income countries,,1992,57548061
Upper-middle-income countries,,1993,56005212
Upper-middle-income countries,,1994,54032491
Upper-middle-income countries,,1995,38788440
Upper-middle-income countries,,1996,38732454
Upper-middle-income countries,,1997,44905520
Upper-middle-income countries,,1998,30470802
Upper-middle-income countries,,1999,29714992
Upper-middle-income countries,,2000,32728335
Upper-middle-income countries,,2001,40304412
Upper-middle-income countries,,2002,40982616
Upper-middle-income countries,,2003,38893703
Upper-middle-income countries,,2004,40387202
Upper-middle-income countries,,2005,38361939
Upper-middle-income countries,,2006,40963041
Upper-middle-income countries,,2007,35920897
Upper-middle-income countries,,2008,43704853
Upper-middle-income countries,,2009,39045172
Upper-middle-income countries,,2010,30007332
Upper-middle-income countries,,2011,40771690
Upper-middle-income countries,,2012,37294101
Upper-middle-income countries,,2013,40736827
Upper-middle-income countries,,2014,43323629
Upper-middle-income countries,,2015,41451761
Upper-middle-income countries,,2016,42748570
Upper-middle-income countries,,2017,43886787
Upper-middle-income countries,,2018,41627880
Upper-middle-income countries,,2019,46728548
Upper-middle-income countries,,2020,47500619
Uruguay,URY,1961,27870
Uruguay,URY,1962,35053
Uruguay,URY,1963,18296
Uruguay,URY,1964,39992
Uruguay,URY,1965,19606
Uruguay,URY,1966,27718
Uruguay,URY,1967,13520
Uruguay,URY,1968,48058
Uruguay,URY,1969,36136
Uruguay,URY,1970,45481
Uruguay,URY,1971,31729
Uruguay,URY,1972,29068
Uruguay,URY,1973,31422
Uruguay,URY,1974,27966
Uruguay,URY,1975,33526
Uruguay,URY,1976,47035
Uruguay,URY,1977,37974
Uruguay,URY,1978,57483
Uruguay,URY,1979,71180
Uruguay,URY,1980,55451
Uruguay,URY,1981,85277
Uruguay,URY,1982,45025
Uruguay,URY,1983,80836
Uruguay,URY,1984,113270
Uruguay,URY,1985,79736
Uruguay,URY,1986,62400
Uruguay,URY,1987,123800
Uruguay,URY,1988,203826
Uruguay,URY,1989,202589
Uruguay,URY,1990,133500
Uruguay,URY,1991,138900
Uruguay,URY,1992,307800
Uruguay,URY,1993,129400
Uruguay,URY,1994,177500
Uruguay,URY,1995,329000
Uruguay,URY,1996,340600
Uruguay,URY,1997,198600
Uruguay,URY,1998,196000
Uruguay,URY,1999,111000
Uruguay,URY,2000,213900
Uruguay,URY,2001,117700
Uruguay,URY,2002,217360
Uruguay,URY,2003,323700
Uruguay,URY,2004,406500
Uruguay,URY,2005,242300
Uruguay,URY,2006,432100
Uruguay,URY,2007,310200
Uruguay,URY,2008,409500
Uruguay,URY,2009,464071
Uruguay,URY,2010,186400
Uruguay,URY,2011,326900
Uruguay,URY,2012,220000
Uruguay,URY,2013,200300
Uruguay,URY,2014,252400
Uruguay,URY,2015,243200
Uruguay,URY,2016,354800
Uruguay,URY,2017,678000
Uruguay,URY,2018,385000
Uruguay,URY,2019,637800
Uruguay,URY,2020,606700
Uzbekistan,UZB,1992,394700
Uzbekistan,UZB,1993,319300
Uzbekistan,UZB,1994,322300
Uzbekistan,UZB,1995,347700
Uzbekistan,UZB,1996,221000
Uzbekistan,UZB,1997,154700
Uzbekistan,UZB,1998,88700
Uzbekistan,UZB,1999,119400
Uzbekistan,UZB,2000,91200
Uzbekistan,UZB,2001,140800
Uzbekistan,UZB,2002,235500
Uzbekistan,UZB,2003,164900
Uzbekistan,UZB,2004,110600
Uzbekistan,UZB,2005,113100
Uzbekistan,UZB,2006,73500
Uzbekistan,UZB,2007,99700
Uzbekistan,UZB,2008,143100
Uzbekistan,UZB,2009,234500
Uzbekistan,UZB,2010,179100
Uzbekistan,UZB,2011,137766
Uzbekistan,UZB,2012,141416
Uzbekistan,UZB,2013,135791
Uzbekistan,UZB,2014,139587
Uzbekistan,UZB,2015,151642
Uzbekistan,UZB,2016,167384
Uzbekistan,UZB,2017,134270
Uzbekistan,UZB,2018,111760
Uzbekistan,UZB,2019,133496
Uzbekistan,UZB,2020,161539
Western Africa (FAO),,1961,200
Western Africa (FAO),,1962,200
Western Africa (FAO),,1963,200
Western Africa (FAO),,1964,210
Western Africa (FAO),,1965,200
Western Africa (FAO),,1966,200
Western Africa (FAO),,1967,200
Western Africa (FAO),,1968,220
Western Africa (FAO),,1969,220
Western Africa (FAO),,1970,220
Western Africa (FAO),,1971,220
Western Africa (FAO),,1972,200
Western Africa (FAO),,1973,150
Western Africa (FAO),,1974,160
Western Africa (FAO),,1975,170
Western Africa (FAO),,1976,180
Western Africa (FAO),,1977,200
Western Africa (FAO),,1978,150
Western Africa (FAO),,1979,200
Western Africa (FAO),,1980,220
Western Africa (FAO),,1981,300
Western Africa (FAO),,1982,310
Western Africa (FAO),,1983,320
Western Africa (FAO),,1984,340
Western Africa (FAO),,1985,350
Western Africa (FAO),,1986,350
Western Africa (FAO),,1987,370
Western Africa (FAO),,1988,380
Western Africa (FAO),,1989,390
Western Africa (FAO),,1990,410
Western Africa (FAO),,1991,420
Western Africa (FAO),,1992,400
Western Africa (FAO),,1993,300
Western Africa (FAO),,1994,353
Western Africa (FAO),,1995,390
Western Africa (FAO),,1996,371
Western Africa (FAO),,1997,300
Western Africa (FAO),,1998,500
Western Africa (FAO),,1999,680
Western Africa (FAO),,2000,680
Western Africa (FAO),,2001,1000
Western Africa (FAO),,2002,800
Western Africa (FAO),,2003,1130
Western Africa (FAO),,2010,1333
Western Africa (FAO),,2011,1343
Western Africa (FAO),,2012,1359
Western Africa (FAO),,2013,1378
Western Africa (FAO),,2014,1430
Western Africa (FAO),,2015,1400
Western Africa (FAO),,2016,1430
Western Africa (FAO),,2017,1469
Western Africa (FAO),,2018,1533
Western Africa (FAO),,2019,1533
Western Africa (FAO),,2020,1554
Western Asia (FAO),,1961,4526114
Western Asia (FAO),,1962,5760655
Western Asia (FAO),,1963,6168342
Western Asia (FAO),,1964,4899429
Western Asia (FAO),,1965,5252163
Western Asia (FAO),,1966,5084313
Western Asia (FAO),,1967,5610531
Western Asia (FAO),,1968,5311799
Western Asia (FAO),,1969,5642294
Western Asia (FAO),,1970,4389823
Western Asia (FAO),,1971,5158176
Western Asia (FAO),,1972,5692685
Western Asia (FAO),,1973,3614561
Western Asia (FAO),,1974,4797343
Western Asia (FAO),,1975,5711825
Western Asia (FAO),,1976,6711047
Western Asia (FAO),,1977,5696222
Western Asia (FAO),,1978,6252205
Western Asia (FAO),,1979,6343898
Western Asia (FAO),,1980,7778155
Western Asia (FAO),,1981,8415703
Western Asia (FAO),,1982,8144379
Western Asia (FAO),,1983,7473774
Western Asia (FAO),,1984,7428723
Western Asia (FAO),,1985,8748608
Western Asia (FAO),,1986,9420887
Western Asia (FAO),,1987,8600677
Western Asia (FAO),,1988,12328293
Western Asia (FAO),,1989,6015165
Western Asia (FAO),,1990,10599528
Western Asia (FAO),,1991,10050458
Western Asia (FAO),,1992,10833758
Western Asia (FAO),,1993,12759677
Western Asia (FAO),,1994,12122811
Western Asia (FAO),,1995,11570809
Western Asia (FAO),,1996,12067027
Western Asia (FAO),,1997,10685348
Western Asia (FAO),,1998,11322963
Western Asia (FAO),,1999,9221750
Western Asia (FAO),,2000,9136816
Western Asia (FAO),,2001,9225172
Western Asia (FAO),,2002,11134677
Western Asia (FAO),,2003,10890068
Western Asia (FAO),,2004,11146514
Western Asia (FAO),,2005,11801047
Western Asia (FAO),,2006,12352190
Western Asia (FAO),,2007,9710117
Western Asia (FAO),,2008,7507884
Western Asia (FAO),,2009,9606573
Western Asia (FAO),,2010,9874889
Western Asia (FAO),,2011,10080454
Western Asia (FAO),,2012,9787946
Western Asia (FAO),,2013,11035509
Western Asia (FAO),,2014,9815127
Western Asia (FAO),,2015,11756402
Western Asia (FAO),,2016,10408485
Western Asia (FAO),,2017,10114098
Western Asia (FAO),,2018,9327755
Western Asia (FAO),,2019,13909176
Western Asia (FAO),,2020,14049549
Western Europe (FAO),,1961,10498434
Western Europe (FAO),,1962,12545956
Western Europe (FAO),,1963,13746591
Western Europe (FAO),,1964,13822388
Western Europe (FAO),,1965,13934310
Western Europe (FAO),,1966,14567570
Western Europe (FAO),,1967,18539688
Western Europe (FAO),,1968,18127073
Western Europe (FAO),,1969,18715552
Western Europe (FAO),,1970,16794164
Western Europe (FAO),,1971,19249325
Western Europe (FAO),,1972,21221219
Western Europe (FAO),,1973,22836293
Western Europe (FAO),,1974,23020183
Western Europe (FAO),,1975,21985940
Western Europe (FAO),,1976,20851277
Western Europe (FAO),,1977,23928804
Western Europe (FAO),,1978,26897737
Western Europe (FAO),,1979,25183268
Western Europe (FAO),,1980,27346424
Western Europe (FAO),,1981,24782306
Western Europe (FAO),,1982,26284448
Western Europe (FAO),,1983,24170665
Western Europe (FAO),,1984,28887121
Western Europe (FAO),,1985,28232870
Western Europe (FAO),,1986,26376133
Western Europe (FAO),,1987,25678697
Western Europe (FAO),,1988,26040148
Western Europe (FAO),,1989,26976616
Western Europe (FAO),,1990,26663878
Western Europe (FAO),,1991,27666940
Western Europe (FAO),,1992,25044783
Western Europe (FAO),,1993,22093480
Western Europe (FAO),,1994,20571534
Western Europe (FAO),,1995,21463331
Western Europe (FAO),,1996,23573279
Western Europe (FAO),,1997,25674656
Western Europe (FAO),,1998,25073508
Western Europe (FAO),,1999,24833444
Western Europe (FAO),,2000,23618652
Western Europe (FAO),,2001,25358728
Western Europe (FAO),,2002,23721224
Western Europe (FAO),,2003,22219335
Western Europe (FAO),,2004,25935481
Western Europe (FAO),,2005,23699817
Western Europe (FAO),,2006,24197337
Western Europe (FAO),,2007,21558376
Western Europe (FAO),,2008,25997789
Western Europe (FAO),,2009,27016817
Western Europe (FAO),,2010,22001436
Western Europe (FAO),,2011,19134513
Western Europe (FAO),,2012,23182008
Western Europe (FAO),,2013,22193958
Western Europe (FAO),,2014,24981009
Western Europe (FAO),,2015,26474959
Western Europe (FAO),,2016,22805106
Western Europe (FAO),,2017,24549994
Western Europe (FAO),,2018,22105408
Western Europe (FAO),,2019,26853626
Western Europe (FAO),,2020,22708334
World,OWID_WRL,1961,72411104
World,OWID_WRL,1962,88396959
World,OWID_WRL,1963,90385850
World,OWID_WRL,1964,95524923
World,OWID_WRL,1965,92617012
World,OWID_WRL,1966,100425696
World,OWID_WRL,1967,103177495
World,OWID_WRL,1968,113503735
World,OWID_WRL,1969,118005609
